label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Agrimonia rostellata Wallr.,Agrimonia rostellata,Agrimonia rostellata Wallr.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Agrimonia Agrimonia rostellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostemma L.,Agrostemma L.,Agrostemma L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Agrostemma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostemma githago L.,Agrostemma githago,Agrostemma githago L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Agrostemma Agrostemma githago,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis L.,Agrostis L.,Agrostis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostis capillaris L.,Agrostis capillaris,Agrostis capillaris L.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis capillaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Agrostis elliottiana Schult.,Agrostis elliottiana,Agrostis elliottiana Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis elliottiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis gigantea Roth,Agrostis gigantea,Agrostis gigantea Roth,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis gigantea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",Agrostis hyemalis,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis hyemalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis mertensii Trin.,Agrostis mertensii,Agrostis mertensii Trin.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis mertensii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis perennans (Walter) Tuck.,Agrostis perennans,Agrostis perennans (Walter) Tuck.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis perennans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Agrostis scabra Willd.,Agrostis scabra,Agrostis scabra Willd.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis scabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Agrostis stolonifera L.,Agrostis stolonifera,Agrostis stolonifera L.,Plantae Tracheophyta Liliopsida Poales Poaceae Agrostis Agrostis stolonifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ailanthus Desf.,Ailanthus Desf.,Ailanthus Desf.,Plantae Tracheophyta Magnoliopsida Sapindales Simaroubaceae Ailanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ailanthus altissima (Mill.) Swingle,Ailanthus altissima,Ailanthus altissima (Mill.) Swingle,Plantae Tracheophyta Magnoliopsida Sapindales Simaroubaceae Ailanthus Ailanthus altissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aira L.,Aira L.,Aira L.,Plantae Tracheophyta Liliopsida Poales Poaceae Aira,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Aira caryophyllea L.,Aira caryophyllea,Aira caryophyllea L.,Plantae Tracheophyta Liliopsida Poales Poaceae Aira Aira caryophyllea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Aira caryophyllea L. var. caryophyllea,Aira caryophyllea L. var. caryophyllea,Aira caryophyllea L. var. caryophyllea,Plantae Aira Aira caryophyllea L. var. caryophyllea,FORCE_ACCEPTED
Aira elegans Willd. ex Kunth,Aira elegans,Aira elegans Willd. ex Kunth,Plantae Tracheophyta Liliopsida Poales Poaceae Aira Aira elegans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Aira praecox L.,Aira praecox,Aira praecox L.,Plantae Tracheophyta Liliopsida Poales Poaceae Aira Aira praecox,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ajuga L.,Ajuga L.,Ajuga L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Ajuga,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ajuga chamaepitys (L.) Schreb.,Ajuga chamaepitys,Ajuga chamaepitys (L.) Schreb.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Ajuga Ajuga chamaepitys,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ajuga reptans L.,Ajuga reptans,Ajuga reptans L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Ajuga Ajuga reptans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Akebia Decne.,Akebia Decne.,Akebia Decne.,Plantae Tracheophyta Magnoliopsida Ranunculales Lardizabalaceae Akebia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Akebia quinata (Houtt.) Decne.,Akebia quinata,Akebia quinata (Houtt.) Decne.,Plantae Tracheophyta Magnoliopsida Ranunculales Lardizabalaceae Akebia Akebia quinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Albizia Durazz.,Albizia Durazz.,Albizia Durazz.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Albizia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Albizia julibrissin Durazz.,Albizia julibrissin,Albizia julibrissin Durazz.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Albizia Albizia julibrissin,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alcea L.,Alcea L.,Alcea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Alcea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alcea rosea L.,Alcea rosea,Alcea rosea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Alcea Alcea rosea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Aletris L.,Aletris L.,Aletris L.,Plantae Tracheophyta Liliopsida Dioscoreales Nartheciaceae Aletris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Aletris aurea Walter,Aletris aurea,Aletris aurea Walter,Plantae Tracheophyta Liliopsida Dioscoreales Nartheciaceae Aletris Aletris aurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Aletris farinosa L.,Aletris farinosa,Aletris farinosa L.,Plantae Tracheophyta Liliopsida Dioscoreales Nartheciaceae Aletris Aletris farinosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alisma L.,Alisma L.,Alisma L.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alisma gramineum Lej.,Alisma gramineum,Alisma gramineum Lej.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma Alisma gramineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alisma subcordatum Raf.,Alisma subcordatum,Alisma subcordatum Raf.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma Alisma subcordatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alliaria Heist. ex Fabr.,Alliaria Heist. ex Fabr.,Alliaria Heist. ex Fabr.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alliaria petiolata (M. Bieb.) Cavara & Grande,Alliaria petiolata,Alliaria petiolata (M. Bieb.) Cavara & Grande,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria Alliaria petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium L.,Allium L.,Allium L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium allegheniense Small,Allium cernuum,Allium allegheniense Small,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium cernuum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Allium ampeloprasum L.,Allium ampeloprasum,Allium ampeloprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium ampeloprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium atroviolaceum Boiss.,Allium atroviolaceum,Allium atroviolaceum Boiss.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium atroviolaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium burdickii (Hanes) A.G. Jones,Allium tricoccum,Allium burdickii (Hanes) A.G. Jones,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium tricoccum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Allium canadense L.,Allium canadense,Allium canadense L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium canadense L. var. canadense,Allium canadense,Allium canadense L. var. canadense,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium cernuum Roth,Allium cernuum,Allium cernuum Roth,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium cernuum Roth var. cernuum,Allium cernuum Roth var. cernuum,Allium cernuum Roth var. cernuum,Plantae Allium Allium cernuum Roth var. cernuum,FORCE_ACCEPTED
Allium oleraceum L.,Allium oleraceum,Allium oleraceum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium oleraceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium sativum L.,Allium sativum,Allium sativum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium sativum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium schoenoprasum L.,Allium schoenoprasum,Allium schoenoprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium schoenoprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium schoenoprasum L. var. sibiricum (L.) Hartm.,Allium schoenoprasum,Allium schoenoprasum L. var. sibiricum (L.) Hartm.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium schoenoprasum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Allium tricoccum Aiton,Allium tricoccum,Allium tricoccum Aiton,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium tricoccum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium vineale L.,Allium vineale,Allium vineale L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium Allium vineale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium vineale L. ssp. vineale,Allium vineale L. ssp. vineale,Allium vineale L. ssp. vineale,Plantae Allium Allium vineale L. ssp. vineale,FORCE_ACCEPTED
Alnus Mill.,Alnus Mill.,Alnus Mill.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,Alnus glutinosa (L.) Gaertn.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus glutinosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alnus incana (L.) Moench,Alnus incana,Alnus incana (L.) Moench,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,Alnus incana,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alnus serrulata (Aiton) Willd.,Alnus serrulata,Alnus serrulata (Aiton) Willd.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus Alnus serrulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus L.,Alopecurus L.,Alopecurus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol.,Alopecurus aequalis,Alopecurus aequalis Sobol.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus aequalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol. var. aequalis,Alopecurus aequalis,Alopecurus aequalis Sobol. var. aequalis,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus aequalis,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Alopecurus carolinianus Walter,Alopecurus carolinianus,Alopecurus carolinianus Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus carolinianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L.,Alopecurus geniculatus,Alopecurus geniculatus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L. var. geniculatus,Alopecurus geniculatus,Alopecurus geniculatus L. var. geniculatus,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus myosuroides Huds.,Alopecurus myosuroides,Alopecurus myosuroides Huds.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus myosuroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus pratensis L.,Alopecurus pratensis,Alopecurus pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus Alopecurus pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alternanthera Forssk.,Alternanthera Forssk.,Alternanthera Forssk.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera philoxeroides,Alternanthera philoxeroides (Mart.) Griseb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera Alternanthera philoxeroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alternanthera pungens Kunth,Alternanthera pungens,Alternanthera pungens Kunth,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera Alternanthera pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Althaea L.,Althaea L.,Althaea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Althaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Althaea officinalis L.,Althaea officinalis,Althaea officinalis L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Althaea Althaea officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alysicarpus Neck. ex Desv.,Alysicarpus Neck. ex Desv.,Alysicarpus Neck. ex Desv.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alysicarpus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alysicarpus vaginalis (L.) DC.,Alysicarpus vaginalis,Alysicarpus vaginalis (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alysicarpus Alysicarpus vaginalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum L.,Alyssum L.,Alyssum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum alyssoides (L.) L.,Alyssum alyssoides,Alyssum alyssoides (L.) L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum Alyssum alyssoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus L.,Amaranthus L.,Amaranthus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus albus L.,Amaranthus albus,Amaranthus albus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus arenicola I.M. Johnst.,Amaranthus arenicola,Amaranthus arenicola I.M. Johnst.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus arenicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus australis (A. Gray) Sauer,Amaranthus australis,Amaranthus australis (A. Gray) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus australis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitoides S. Watson,Amaranthus blitoides,Amaranthus blitoides S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus blitoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitum L.,Amaranthus blitum,Amaranthus blitum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus blitum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus blitum L. var. emarginatus (Salzm. ex Uline & W.L. Bray) Lambinon,Amaranthus blitum,Amaranthus blitum L. var. emarginatus (Salzm. ex Uline & W.L. Bray) Lambinon,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus blitum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amaranthus cannabinus (L.) Sauer,Amaranthus cannabinus,Amaranthus cannabinus (L.) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus cannabinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus caudatus L.,Amaranthus caudatus,Amaranthus caudatus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus caudatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amaranthus crispus (Lesp. & Thev.) N. Terracc.,Amaranthus crispus,Amaranthus crispus (Lesp. & Thev.) N. Terracc.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus crispus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amaranthus cruentus L.,Amaranthus cruentus,Amaranthus cruentus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus cruentus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus deflexus L.,Amaranthus deflexus,Amaranthus deflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus deflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus hybridus L.,Amaranthus hybridus,Amaranthus hybridus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus hybridus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus palmeri S. Watson,Amaranthus palmeri,Amaranthus palmeri S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus palmeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson,Amaranthus powellii,Amaranthus powellii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus powellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson ssp. powellii,Amaranthus powellii S. Watson ssp. powellii,Amaranthus powellii S. Watson ssp. powellii,Plantae Amaranthus Amaranthus powellii S. Watson ssp. powellii,FORCE_ACCEPTED
Amaranthus pumilus Raf.,Amaranthus pumilus,Amaranthus pumilus Raf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus retroflexus L.,Amaranthus retroflexus,Amaranthus retroflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus retroflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus spinosus L.,Amaranthus spinosus,Amaranthus spinosus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus spinosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus viridis L.,Amaranthus viridis,Amaranthus viridis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus Amaranthus viridis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia L.,Ambrosia L.,Ambrosia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia artemisiifolia L.,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia artemisiifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,Ambrosia artemisiifolia,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia artemisiifolia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ambrosia artemisiifolia L. var. paniculata (Michx.) Blank.,Ambrosia artemisiifolia,Ambrosia artemisiifolia L. var. paniculata (Michx.) Blank.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia artemisiifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia bidentata Michx.,Ambrosia bidentata,Ambrosia bidentata Michx.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia bidentata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L.,Ambrosia trifida,Ambrosia trifida L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L. var. trifida,Ambrosia trifida,Ambrosia trifida L. var. trifida,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amelanchier Medik.,Amelanchier Medik.,Amelanchier Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier arborea (Michx. f.) Fernald,Amelanchier arborea,Amelanchier arborea (Michx. f.) Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier arborea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier arborea (Michx. f.) Fernald var. alabamensis (Britton) G.N. Jones,Amelanchier arborea,Amelanchier arborea (Michx. f.) Fernald var. alabamensis (Britton) G.N. Jones,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier arborea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier arborea (Michx. f.) Fernald var. arborea,Amelanchier arborea (Michx. f.) Fernald var. arborea,Amelanchier arborea (Michx. f.) Fernald var. arborea,Plantae Amelanchier Amelanchier arborea (Michx. f.) Fernald var. arborea,FORCE_ACCEPTED
Amelanchier arborea (Michx. f.) Fernald var. austromontana (Ashe) H.E. Ahles,Amelanchier arborea,Amelanchier arborea (Michx. f.) Fernald var. austromontana (Ashe) H.E. Ahles,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier arborea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier canadensis (L.) Medik.,Amelanchier canadensis,Amelanchier canadensis (L.) Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amelanchier laevis Wiegand,Amelanchier laevis,Amelanchier laevis Wiegand,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier laevis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amelanchier obovalis (Michx.) Ashe,Amelanchier obovalis,Amelanchier obovalis (Michx.) Ashe,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier Amelanchier obovalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
