label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Alliaria petiolata (M. Bieb.) Cavara & Grande,Alliaria petiolata,Alliaria petiolata (M. Bieb.) Cavara & Grande,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allionia L.,Allionia ,Allionia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allionia choisyi Standl.,Allionia choisyi,Allionia choisyi Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia choisyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allionia incarnata L.,Allionia incarnata,Allionia incarnata L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Allionia incarnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium L.,Allium ,Allium L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium acuminatum Hook.,Allium acuminatum,Allium acuminatum Hook.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium acuminatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium brandegeei S. Watson,Allium brandegeei,Allium brandegeei S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium brandegeei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium brevistylum S. Watson,Allium brevistylum,Allium brevistylum S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium brevistylum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium cernuum Roth,Allium cernuum,Allium cernuum Roth,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium cernuum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium geyeri S. Watson,Allium geyeri,Allium geyeri S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium geyeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium macropetalum Rydb.,Allium macropetalum,Allium macropetalum Rydb.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium macropetalum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium nevadense S. Watson,Allium nevadense,Allium nevadense S. Watson,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium nevadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium sativum L.,Allium sativum,Allium sativum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium sativum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium schoenoprasum L.,Allium schoenoprasum,Allium schoenoprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium schoenoprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium textile A. Nelson & J.F. Macbr.,Allium textile,Allium textile A. Nelson & J.F. Macbr.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium textile,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,Almutaster pauciflorus,Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Almutaster pauciflorus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Almutaster Á. Löve & D. Löve,Almutaster ,Almutaster Á. Löve & D. Löve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Almutaster,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alnus Mill.,Alnus ,Alnus Mill.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus incana (L.) Moench,Alnus incana,Alnus incana (L.) Moench,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus L.,Alopecurus ,Alopecurus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol.,Alopecurus aequalis,Alopecurus aequalis Sobol.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus aequalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus arundinaceus Poir.,Alopecurus arundinaceus,Alopecurus arundinaceus Poir.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus arundinaceus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus carolinianus Walter,Alopecurus carolinianus,Alopecurus carolinianus Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus carolinianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L.,Alopecurus geniculatus,Alopecurus geniculatus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus magellanicus Lam.,Alopecurus magellanicus,Alopecurus magellanicus Lam.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus magellanicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus pratensis L.,Alopecurus pratensis,Alopecurus pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum L.,Alyssum ,Alyssum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum alyssoides (L.) L.,Alyssum alyssoides,Alyssum alyssoides (L.) L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum alyssoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alyssum desertorum Stapf,Alyssum turkestanicum,Alyssum desertorum Stapf,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum turkestanicum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Alyssum simplex Rudolphi,Alyssum simplex,Alyssum simplex Rudolphi,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum simplex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus L.,Amaranthus ,Amaranthus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus albus L.,Amaranthus albus,Amaranthus albus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus arenicola I.M. Johnst.,Amaranthus arenicola,Amaranthus arenicola I.M. Johnst.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus arenicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitoides S. Watson,Amaranthus blitoides,Amaranthus blitoides S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus blitoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus hybridus L.,Amaranthus hybridus,Amaranthus hybridus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus hybridus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus palmeri S. Watson,Amaranthus palmeri,Amaranthus palmeri S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus palmeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson,Amaranthus powellii,Amaranthus powellii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus powellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus retroflexus L.,Amaranthus retroflexus,Amaranthus retroflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus retroflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus tuberculatus (Moq.) Sauer,Amaranthus tuberculatus,Amaranthus tuberculatus (Moq.) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus tuberculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus wrightii S. Watson,Amaranthus wrightii,Amaranthus wrightii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus wrightii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia L.,Ambrosia ,Ambrosia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia acanthicarpa Hook.,Ambrosia acanthicarpa,Ambrosia acanthicarpa Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia acanthicarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia artemisiifolia L.,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia artemisiifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ambrosia confertiflora DC.,Ambrosia confertiflora,Ambrosia confertiflora DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia confertiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia grayi (A. Nelson) Shinners,Ambrosia grayi,Ambrosia grayi (A. Nelson) Shinners,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia grayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia linearis (Rydb.) Payne,Ambrosia linearis,Ambrosia linearis (Rydb.) Payne,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia linearis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia psilostachya DC.,Ambrosia psilostachya,Ambrosia psilostachya DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia psilostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia tomentosa Nutt.,Ambrosia tomentosa,Ambrosia tomentosa Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L.,Ambrosia trifida,Ambrosia trifida L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier Medik.,Amelanchier ,Amelanchier Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,Amelanchier alnifolia,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier alnifolia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amelanchier pumila (Torr. & A. Gray) Nutt. ex M. Roem.,Amelanchier pumila,Amelanchier pumila (Torr. & A. Gray) Nutt. ex M. Roem.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier pumila,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amelanchier utahensis Koehne,Amelanchier utahensis,Amelanchier utahensis Koehne,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier utahensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ammannia L.,Ammannia ,Ammannia L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Ammannia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ammannia robusta Heer & Regel,Ammannia robusta,Ammannia robusta Heer & Regel,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Ammannia robusta,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amorpha L.,Amorpha ,Amorpha L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amorpha canescens Pursh,Amorpha canescens,Amorpha canescens Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amorpha fruticosa L.,Amorpha fruticosa,Amorpha fruticosa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha fruticosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amorpha nana Nutt.,Amorpha nana,Amorpha nana Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha nana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amsinckia Lehm.,Amsinckia ,Amsinckia Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Amsinckia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amsinckia lycopsoides Lehm.,Amsinckia lycopsoides,Amsinckia lycopsoides Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Amsinckia lycopsoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.,Amsinckia menziesii,Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Amsinckia menziesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amsonia Walter,Amsonia ,Amsonia Walter,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Amsonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amsonia jonesii Woodson,Amsonia jonesii,Amsonia jonesii Woodson,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Amsonia jonesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anagallis L.,Lysimachia spec,Anagallis L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia spec,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Anagallis arvensis L.,Lysimachia arvensis,Anagallis arvensis L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia arvensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anagallis minima (L.) Krause,Lysimachia minima,Anagallis minima (L.) Krause,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia minima,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anaphalis DC.,Anaphalis ,Anaphalis DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Anaphalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anchusa L.,Anchusa ,Anchusa L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Anchusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anchusa azurea Mill.,Anchusa azurea,Anchusa azurea Mill.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Anchusa azurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Anchusa officinalis L.,Anchusa officinalis,Anchusa officinalis L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Anchusa officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Andropogon L.,Andropogon ,Andropogon L.,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Andropogon gerardii Vitman,Andropogon gerardi,Andropogon gerardii Vitman,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon gerardi,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Andropogon hallii Hack.,Andropogon hallii,Andropogon hallii Hack.,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon hallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Androsace L.,Androsace ,Androsace L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Androsace,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Androsace chamaejasme Wulfen,Androsace chamaejasme,Androsace chamaejasme Wulfen,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Androsace chamaejasme,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Androsace filiformis Retz.,Androsace filiformis,Androsace filiformis Retz.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Androsace filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Androsace occidentalis Pursh,Androsace occidentalis,Androsace occidentalis Pursh,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Androsace occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Androsace septentrionalis L.,Androsace septentrionalis,Androsace septentrionalis L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Androsace septentrionalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Androstephium Torr.,Androstephium ,Androstephium Torr.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Androstephium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Androstephium breviflorum S. Watson,Androstephium breviflorum,Androstephium breviflorum S. Watson,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Androstephium breviflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone L.,Anemone ,Anemone L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anemone canadensis L.,Anemonastrum canadense,Anemone canadensis L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemonastrum canadense,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anemone cylindrica A. Gray,Anemone cylindrica,Anemone cylindrica A. Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone cylindrica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone multifida Poir.,Anemone multifida,Anemone multifida Poir.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone multifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anemone narcissiflora L. var. zephyra (A. Nelson) Dutton & Keener,Anemonastrum narcissiflorum,Anemone narcissiflora L. var. zephyra (A. Nelson) Dutton & Keener,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemonastrum narcissiflorum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Anemone parviflora Michx.,Anemone parviflora,Anemone parviflora Michx.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone parviflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone virginiana L.,Anemone virginiana,Anemone virginiana L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemopsis Hook. & Arn.,Anemopsis ,Anemopsis Hook. & Arn.,Plantae Tracheophyta Magnoliopsida Piperales Saururaceae Anemopsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemopsis californica (Nutt.) Hook. & Arn.,Anemopsis californica,Anemopsis californica (Nutt.) Hook. & Arn.,Plantae Tracheophyta Magnoliopsida Piperales Saururaceae Anemopsis californica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anethum L.,Anethum ,Anethum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Anethum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anethum graveolens L.,Anethum graveolens,Anethum graveolens L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Anethum graveolens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Angelica L.,Angelica ,Angelica L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Angelica ampla A. Nelson,Angelica ampla,Angelica ampla A. Nelson,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica ampla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Angelica grayi (J.M. Coult. & Rose) J.M. Coult. & Rose,Angelica grayi,Angelica grayi (J.M. Coult. & Rose) J.M. Coult. & Rose,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica grayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Angelica pinnata S. Watson,Angelica pinnata,Angelica pinnata S. Watson,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica pinnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Angelica roseana L.F. Hend.,Angelica roseana,Angelica roseana L.F. Hend.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica roseana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anoda Cav.,Anoda ,Anoda Cav.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Anoda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anoda cristata (L.) Schltdl.,Anoda cristata,Anoda cristata (L.) Schltdl.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Anoda cristata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria Gaertn.,Antennaria ,Antennaria Gaertn.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Antennaria anaphaloides Rydb.,Antennaria anaphaloides,Antennaria anaphaloides Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria anaphaloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria corymbosa E.E. Nelson,Antennaria corymbosa,Antennaria corymbosa E.E. Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria corymbosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria dimorpha (Nutt.) Torr. & A. Gray,Antennaria dimorpha,Antennaria dimorpha (Nutt.) Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria dimorpha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria howellii Greene,Antennaria howellii,Antennaria howellii Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria howellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Antennaria luzuloides Torr. & A. Gray,Antennaria luzuloides,Antennaria luzuloides Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria luzuloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria marginata Greene,Antennaria marginata,Antennaria marginata Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria marginata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria media Greene,Antennaria media,Antennaria media Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria microphylla Rydb.,Antennaria microphylla,Antennaria microphylla Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria microphylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Antennaria neglecta Greene,Antennaria neglecta,Antennaria neglecta Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria neglecta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria parvifolia Nutt.,Antennaria parvifolia,Antennaria parvifolia Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria parvifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria pulcherrima (Hook.) Greene,Antennaria pulcherrima,Antennaria pulcherrima (Hook.) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria pulcherrima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria rosea Greene,Antennaria rosea,Antennaria rosea Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria rosea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria rosulata Rydb.,Antennaria rosulata,Antennaria rosulata Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria rosulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Antennaria umbrinella Rydb.,Antennaria umbrinella,Antennaria umbrinella Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Antennaria umbrinella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anthemis L.,Anthemis ,Anthemis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Anthemis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anthemis arvensis L.,Anthemis arvensis,Anthemis arvensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Anthemis arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
