label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Alisma subcordatum Raf.,Alisma subcordatum,Alisma subcordatum Raf.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Alisma subcordatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alliaria Heist. ex Fabr.,Alliaria ,Alliaria Heist. ex Fabr.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alliaria petiolata (M. Bieb.) Cavara & Grande,Alliaria petiolata,Alliaria petiolata (M. Bieb.) Cavara & Grande,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alliaria petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium L.,Allium ,Allium L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium allegheniense Small,Allium cernuum,Allium allegheniense Small,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium cernuum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Allium ampeloprasum L.,Allium ampeloprasum,Allium ampeloprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium ampeloprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium atroviolaceum Boiss.,Allium atroviolaceum,Allium atroviolaceum Boiss.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium atroviolaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium burdickii (Hanes) A.G. Jones,Allium tricoccum,Allium burdickii (Hanes) A.G. Jones,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium tricoccum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Allium canadense L.,Allium canadense,Allium canadense L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium oleraceum L.,Allium oleraceum,Allium oleraceum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium oleraceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Allium sativum L.,Allium sativum,Allium sativum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium sativum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Allium schoenoprasum L.,Allium schoenoprasum,Allium schoenoprasum L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium schoenoprasum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Allium vineale L.,Allium vineale,Allium vineale L.,Plantae Tracheophyta Liliopsida Asparagales Amaryllidaceae Allium vineale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alnus Mill.,Alnus ,Alnus Mill.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus glutinosa (L.) Gaertn.,Alnus glutinosa,Alnus glutinosa (L.) Gaertn.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus glutinosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alnus incana (L.) Moench,Alnus incana,Alnus incana (L.) Moench,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alnus serrulata (Aiton) Willd.,Alnus serrulata,Alnus serrulata (Aiton) Willd.,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Alnus serrulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus L.,Alopecurus ,Alopecurus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus aequalis Sobol.,Alopecurus aequalis,Alopecurus aequalis Sobol.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus aequalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alopecurus carolinianus Walter,Alopecurus carolinianus,Alopecurus carolinianus Walter,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus carolinianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus geniculatus L.,Alopecurus geniculatus,Alopecurus geniculatus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Alopecurus myosuroides Huds.,Alopecurus myosuroides,Alopecurus myosuroides Huds.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus myosuroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alopecurus pratensis L.,Alopecurus pratensis,Alopecurus pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Alopecurus pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alternanthera Forssk.,Alternanthera ,Alternanthera Forssk.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera philoxeroides,Alternanthera philoxeroides (Mart.) Griseb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera philoxeroides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alternanthera pungens Kunth,Alternanthera pungens,Alternanthera pungens Kunth,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Alternanthera pungens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Althaea L.,Althaea ,Althaea L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Althaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Althaea officinalis L.,Althaea officinalis,Althaea officinalis L.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Althaea officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alysicarpus Neck. ex Desv.,Alysicarpus ,Alysicarpus Neck. ex Desv.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alysicarpus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Alysicarpus vaginalis (L.) DC.,Alysicarpus vaginalis,Alysicarpus vaginalis (L.) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Alysicarpus vaginalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum L.,Alyssum ,Alyssum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Alyssum alyssoides (L.) L.,Alyssum alyssoides,Alyssum alyssoides (L.) L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Alyssum alyssoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus L.,Amaranthus ,Amaranthus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus albus L.,Amaranthus albus,Amaranthus albus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus arenicola I.M. Johnst.,Amaranthus arenicola,Amaranthus arenicola I.M. Johnst.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus arenicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus australis (A. Gray) Sauer,Amaranthus australis,Amaranthus australis (A. Gray) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus australis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitoides S. Watson,Amaranthus blitoides,Amaranthus blitoides S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus blitoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus blitum L.,Amaranthus blitum,Amaranthus blitum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus blitum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus cannabinus (L.) Sauer,Amaranthus cannabinus,Amaranthus cannabinus (L.) Sauer,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus cannabinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus caudatus L.,Amaranthus caudatus,Amaranthus caudatus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus caudatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amaranthus crispus (Lesp. & Thev.) N. Terracc.,Amaranthus crispus,Amaranthus crispus (Lesp. & Thev.) N. Terracc.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus crispus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Amaranthus cruentus L.,Amaranthus cruentus,Amaranthus cruentus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus cruentus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus deflexus L.,Amaranthus deflexus,Amaranthus deflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus deflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus hybridus L.,Amaranthus hybridus,Amaranthus hybridus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus hybridus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amaranthus palmeri S. Watson,Amaranthus palmeri,Amaranthus palmeri S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus palmeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus powellii S. Watson,Amaranthus powellii,Amaranthus powellii S. Watson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus powellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus pumilus Raf.,Amaranthus pumilus,Amaranthus pumilus Raf.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus pumilus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus retroflexus L.,Amaranthus retroflexus,Amaranthus retroflexus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus retroflexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus spinosus L.,Amaranthus spinosus,Amaranthus spinosus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus spinosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amaranthus viridis L.,Amaranthus viridis,Amaranthus viridis L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Amaranthus viridis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia L.,Ambrosia ,Ambrosia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ambrosia artemisiifolia L.,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia artemisiifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ambrosia bidentata Michx.,Ambrosia bidentata,Ambrosia bidentata Michx.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia bidentata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ambrosia trifida L.,Ambrosia trifida,Ambrosia trifida L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ambrosia trifida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier Medik.,Amelanchier ,Amelanchier Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier arborea (Michx. f.) Fernald,Amelanchier arborea,Amelanchier arborea (Michx. f.) Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier arborea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier canadensis (L.) Medik.,Amelanchier canadensis,Amelanchier canadensis (L.) Medik.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amelanchier laevis Wiegand,Amelanchier laevis,Amelanchier laevis Wiegand,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier laevis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amelanchier obovalis (Michx.) Ashe,Amelanchier obovalis,Amelanchier obovalis (Michx.) Ashe,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier obovalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier sanguinea (Pursh) DC.,Amelanchier sanguinea,Amelanchier sanguinea (Pursh) DC.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier sanguinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amelanchier stolonifera Wiegand,Amelanchier stolonifera,Amelanchier stolonifera Wiegand,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier stolonifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amelanchier ×intermedia Spach (pro sp.) [arborea × canadensis],Amelanchier intermedia,Amelanchier ×intermedia Spach (pro sp.) [arborea × canadensis],Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Amelanchier intermedia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amianthium A. Gray,Amianthium ,Amianthium A. Gray,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Amianthium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amianthium muscitoxicum (Walter) A. Gray,Amianthium muscitoxicum,Amianthium muscitoxicum (Walter) A. Gray,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Amianthium muscitoxicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ammannia L.,Ammannia ,Ammannia L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Ammannia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ammannia coccinea Rottb.,Ammannia coccinea,Ammannia coccinea Rottb.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Ammannia coccinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ammannia latifolia L.,Ammannia latifolia,Ammannia latifolia L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Ammannia latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ammophila Host,Ammophila ,Ammophila Host,Animalia Arthropoda Insecta Hymenoptera Sphecidae Ammophila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ammophila breviligulata Fernald,Calamagrostis breviligulata,Ammophila breviligulata Fernald,Plantae Tracheophyta Liliopsida Poales Poaceae Calamagrostis breviligulata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Amorpha L.,Amorpha ,Amorpha L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amorpha fruticosa L.,Amorpha fruticosa,Amorpha fruticosa L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amorpha fruticosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ampelopsis Michx.,Ampelopsis ,Ampelopsis Michx.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Ampelopsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ampelopsis brevipedunculata (Maxim.) Trautv.,Ampelopsis brevipedunculata,Ampelopsis brevipedunculata (Maxim.) Trautv.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Ampelopsis brevipedunculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ampelopsis cordata Michx.,Ampelopsis cordata,Ampelopsis cordata Michx.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Ampelopsis cordata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amphiachyris (A. DC.) Nutt.,Amphiachyris ,Amphiachyris (A. DC.) Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Amphiachyris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amphiachyris dracunculoides (DC.) Nutt.,Amphiachyris dracunculoides,Amphiachyris dracunculoides (DC.) Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Amphiachyris dracunculoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amphicarpaea Elliott ex Nutt.,Amphicarpaea ,Amphicarpaea Elliott ex Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amphicarpaea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amphicarpaea bracteata (L.) Fernald,Amphicarpaea bracteata,Amphicarpaea bracteata (L.) Fernald,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Amphicarpaea bracteata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Amphicarpum Kunth,Amphicarpum ,Amphicarpum Kunth,Plantae Tracheophyta Liliopsida Poales Poaceae Amphicarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amphicarpum purshii Kunth,Amphicarpum amphicarpon,Amphicarpum purshii Kunth,Plantae Tracheophyta Liliopsida Poales Poaceae Amphicarpum amphicarpon,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Amsinckia Lehm.,Amsinckia ,Amsinckia Lehm.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Amsinckia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.,Amsinckia menziesii,Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Amsinckia menziesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amsonia Walter,Amsonia ,Amsonia Walter,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Amsonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Amsonia tabernaemontana Walter,Amsonia tabernaemontana,Amsonia tabernaemontana Walter,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Amsonia tabernaemontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anagallis L.,Lysimachia spec,Anagallis L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia spec,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Anagallis arvensis L.,Lysimachia arvensis,Anagallis arvensis L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia arvensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anagallis minima (L.) Krause,Lysimachia minima,Anagallis minima (L.) Krause,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia minima,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anaphalis DC.,Anaphalis ,Anaphalis DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Anaphalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anchusa L.,Anchusa ,Anchusa L.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Anchusa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anchusa arvensis (L.) M. Bieb.,Lycopsis arvensis,Anchusa arvensis (L.) M. Bieb.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lycopsis arvensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Andrographis Wall. ex Nees,Andrographis ,Andrographis Wall. ex Nees,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Andrographis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Andrographis echioides (L.) Nees,Andrographis echioides,Andrographis echioides (L.) Nees,Plantae Tracheophyta Magnoliopsida Lamiales Acanthaceae Andrographis echioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Andropogon L.,Andropogon ,Andropogon L.,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Andropogon capillipes Nash,Andropogon capillipes,Andropogon capillipes Nash,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon capillipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Andropogon gerardii Vitman,Andropogon gerardi,Andropogon gerardii Vitman,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon gerardi,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",Andropogon glomeratus,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon glomeratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Andropogon gyrans Ashe,Andropogon gyrans,Andropogon gyrans Ashe,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon gyrans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Andropogon mohrii (Hack.) Hack. ex Vasey,Andropogon mohrii,Andropogon mohrii (Hack.) Hack. ex Vasey,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon mohrii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Andropogon ternarius Michx.,Andropogon ternarius,Andropogon ternarius Michx.,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon ternarius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Andropogon virginicus L.,Andropogon virginicus,Andropogon virginicus L.,Plantae Tracheophyta Liliopsida Poales Poaceae Andropogon virginicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Anemone L.,Anemone ,Anemone L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anemone berlandieri Pritz.,Anemone berlandieri,Anemone berlandieri Pritz.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone berlandieri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone blanda Schott & Kotschy,Anemone blanda,Anemone blanda Schott & Kotschy,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone blanda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone canadensis L.,Anemonastrum canadense,Anemone canadensis L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemonastrum canadense,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Anemone lancifolia Pursh,Anemone lancifolia,Anemone lancifolia Pursh,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone lancifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone quinquefolia L.,Anemone quinquefolia,Anemone quinquefolia L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone quinquefolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anemone virginiana L.,Anemone virginiana,Anemone virginiana L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Anemone virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Anethum L.,Anethum ,Anethum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Anethum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Anethum graveolens L.,Anethum graveolens,Anethum graveolens L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Anethum graveolens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Angelica L.,Angelica ,Angelica L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Angelica lucida L.,Angelica lucida,Angelica lucida L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica lucida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Angelica triquinata Michx.,Angelica triquinata,Angelica triquinata Michx.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica triquinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa (Greenway) Fernald,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Angelica venenosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
